year,set,pc,feature,loading,explained
2008,common7,2,log_rv20,0.4675694493090134,0.1942058450989449
2008,common7,2,log_rv5,0.3997459394672811,0.1942058450989449
2008,common7,2,log_act_rel,-0.330858873391164,0.1942058450989449
2008,common7,2,dd20,0.2050012219580696,0.1942058450989449
2008,common7,2,ret20,0.4410439541000601,0.1942058450989449
2008,common7,2,ews_var,0.0088635690016485,0.1942058450989449
2008,common7,2,ews_ar1,0.5248719525204718,0.1942058450989449
2009,full11,1,log_rv20,0.4138841702653617,0.4411429083820813
2009,full11,1,log_rv5,0.3942992610849185,0.4411429083820813
2009,full11,1,log_act_rel,0.2240792450444401,0.4411429083820813
2009,full11,1,dd20,-0.3820407607995151,0.4411429083820813
2009,full11,1,ret20,-0.3293204893178261,0.4411429083820813
2009,full11,1,one_minus_n,-0.2760861304791773,0.4411429083820813
2009,full11,1,n_sd,-0.2355446642985455,0.4411429083820813
2009,full11,1,ews_var,-0.0048958069071784,0.4411429083820813
2009,full11,1,ews_ar1,0.0884376188946618,0.4411429083820813
2009,full11,1,log_vix,0.4083909119250753,0.4411429083820813
2009,full11,1,vrp,-0.2495519826181415,0.4411429083820813
2009,full11,2,log_rv20,0.0514743022206812,0.1804825395448361
2009,full11,2,log_rv5,0.0744976551768238,0.1804825395448361
2009,full11,2,log_act_rel,0.3197692740286638,0.1804825395448361
2009,full11,2,dd20,-0.1367611619076739,0.1804825395448361
2009,full11,2,ret20,-0.1577889558884203,0.1804825395448361
2009,full11,2,one_minus_n,0.476261158241931,0.1804825395448361
2009,full11,2,n_sd,0.5573128475335792,0.1804825395448361
2009,full11,2,ews_var,0.535560156145749,0.1804825395448361
2009,full11,2,ews_ar1,0.0954744278329884,0.1804825395448361
2009,full11,2,log_vix,0.0059752753692691,0.1804825395448361
2009,full11,2,vrp,-0.11202269837836,0.1804825395448361
2009,no_option9,1,log_rv20,0.4416600146570357,0.424400268616866
2009,no_option9,1,log_rv5,0.4331328383997317,0.424400268616866
2009,no_option9,1,log_act_rel,0.2615772237911637,0.424400268616866
2009,no_option9,1,dd20,-0.4404843526925362,0.424400268616866
2009,no_option9,1,ret20,-0.3916015659261499,0.424400268616866
2009,no_option9,1,one_minus_n,-0.3318868069506692,0.424400268616866
2009,no_option9,1,n_sd,-0.2881648792437477,0.424400268616866
2009,no_option9,1,ews_var,-0.0205593679157241,0.424400268616866
2009,no_option9,1,ews_ar1,0.0889996768381866,0.424400268616866
2009,no_option9,2,log_rv20,0.0681045108964483,0.2185694400173772
2009,no_option9,2,log_rv5,0.0990295276901733,0.2185694400173772
2009,no_option9,2,log_act_rel,0.3306852109357885,0.2185694400173772
2009,no_option9,2,dd20,-0.174883081015936,0.2185694400173772
2009,no_option9,2,ret20,-0.1966896055698108,0.2185694400173772
2009,no_option9,2,one_minus_n,0.4615068928959545,0.2185694400173772
2009,no_option9,2,n_sd,0.5454153528010136,0.2185694400173772
2009,no_option9,2,ews_var,0.5372851670949644,0.2185694400173772
2009,no_option9,2,ews_ar1,0.0882578976791242,0.2185694400173772
2009,common7,1,log_rv20,-0.4628344457550942,0.4850744332143509
2009,common7,1,log_rv5,-0.4638837744393111,0.4850744332143509
2009,common7,1,log_act_rel,-0.3372485700133942,0.4850744332143509
2009,common7,1,dd20,0.4897984247770151,0.4850744332143509
2009,common7,1,ret20,0.4455818045576816,0.4850744332143509
2009,common7,1,ews_var,-0.0884826862621165,0.4850744332143509
2009,common7,1,ews_ar1,-0.1028819441075452,0.4850744332143509
2009,common7,2,log_rv20,0.0486990377081511,0.1615188939186434
2009,common7,2,log_rv5,-0.0007273419915686,0.1615188939186434
2009,common7,2,log_act_rel,0.1167651917447295,0.1615188939186434
2009,common7,2,dd20,0.1677301007102559,0.1615188939186434
2009,common7,2,ret20,0.2420878964552741,0.1615188939186434
2009,common7,2,ews_var,0.6447757723397757,0.1615188939186434
2009,common7,2,ews_ar1,0.6939150033008208,0.1615188939186434
2010,full11,1,log_rv20,0.4296535710977431,0.4135667493655434
2010,full11,1,log_rv5,0.4130177555135181,0.4135667493655434
2010,full11,1,log_act_rel,0.1594682273630636,0.4135667493655434
2010,full11,1,dd20,-0.3720337176817877,0.4135667493655434
2010,full11,1,ret20,-0.272896285938811,0.4135667493655434
2010,full11,1,one_minus_n,-0.3231989920463815,0.4135667493655434
2010,full11,1,n_sd,-0.2862981742141449,0.4135667493655434
2010,full11,1,ews_var,-0.0247193925826426,0.4135667493655434
2010,full11,1,ews_ar1,0.1093904874972237,0.4135667493655434
2010,full11,1,log_vix,0.4256510870536542,0.4135667493655434
2010,full11,1,vrp,-0.1622410210496801,0.4135667493655434
2010,full11,2,log_rv20,0.0188805324656271,0.1893799570874802
2010,full11,2,log_rv5,0.0581612815981908,0.1893799570874802
2010,full11,2,log_act_rel,0.4338667153357104,0.1893799570874802
2010,full11,2,dd20,-0.2228755254566176,0.1893799570874802
2010,full11,2,ret20,-0.2937436569389882,0.1893799570874802
2010,full11,2,one_minus_n,0.4092485772274505,0.1893799570874802
2010,full11,2,n_sd,0.4874510790279686,0.1893799570874802
2010,full11,2,ews_var,0.4623768068131155,0.1893799570874802
2010,full11,2,ews_ar1,0.0514647059655264,0.1893799570874802
2010,full11,2,log_vix,-0.0522616538542038,0.1893799570874802
2010,full11,2,vrp,-0.2186240334236071,0.1893799570874802
2010,no_option9,1,log_rv20,0.4555563780736537,0.4065587453484013
2010,no_option9,1,log_rv5,0.4487457709366154,0.4065587453484013
2010,no_option9,1,log_act_rel,0.186366427530738,0.4065587453484013
2010,no_option9,1,dd20,-0.4268771205654343,0.4065587453484013
2010,no_option9,1,ret20,-0.3277266212939042,0.4065587453484013
2010,no_option9,1,one_minus_n,-0.3742024439840538,0.4065587453484013
2010,no_option9,1,n_sd,-0.3333993440054845,0.4065587453484013
2010,no_option9,1,ews_var,-0.0406097723256987,0.4065587453484013
2010,no_option9,1,ews_ar1,0.1179093486968781,0.4065587453484013
2010,no_option9,2,log_rv20,0.0191195970246031,0.2247973277263788
2010,no_option9,2,log_rv5,0.0705991038398881,0.2247973277263788
2010,no_option9,2,log_act_rel,0.413087357915021,0.2247973277263788
2010,no_option9,2,dd20,-0.2582665744089032,0.2247973277263788
2010,no_option9,2,ret20,-0.3268810784710564,0.2247973277263788
2010,no_option9,2,one_minus_n,0.4156873837321753,0.2247973277263788
2010,no_option9,2,n_sd,0.4946901048792577,0.2247973277263788
2010,no_option9,2,ews_var,0.4805864862352483,0.2247973277263788
2010,no_option9,2,ews_ar1,0.0444804198114721,0.2247973277263788
2010,common7,1,log_rv20,-0.4648984764391203,0.4493207102424343
2010,common7,1,log_rv5,-0.4761255468938221,0.4493207102424343
2010,common7,1,log_act_rel,-0.3059265024145941,0.4493207102424343
2010,common7,1,dd20,0.5060948059009889,0.4493207102424343
2010,common7,1,ret20,0.4258061576780872,0.4493207102424343
2010,common7,1,ews_var,-0.0932333440080173,0.4493207102424343
2010,common7,1,ews_ar1,-0.1320891835411368,0.4493207102424343
2010,common7,2,log_rv20,0.3665887360850356,0.157399578207394
2010,common7,2,log_rv5,0.2812605089970263,0.157399578207394
2010,common7,2,log_act_rel,-0.3331358326430577,0.157399578207394
2010,common7,2,dd20,0.1851056242105253,0.157399578207394
2010,common7,2,ret20,0.4245229742039167,0.157399578207394
2010,common7,2,ews_var,-0.16180937090875,0.157399578207394
2010,common7,2,ews_ar1,0.6594388685908144,0.157399578207394
2011,full11,1,log_rv20,0.4351581710538363,0.4013072335963802
2011,full11,1,log_rv5,0.4149720023349588,0.4013072335963802
2011,full11,1,log_act_rel,0.1439508279741891,0.4013072335963802
2011,full11,1,dd20,-0.37968882440022,0.4013072335963802
2011,full11,1,ret20,-0.2847779147609708,0.4013072335963802
2011,full11,1,one_minus_n,-0.3079087754978196,0.4013072335963802
2011,full11,1,n_sd,-0.2687177228650203,0.4013072335963802
2011,full11,1,ews_var,-0.0066089897333667,0.4013072335963802
2011,full11,1,ews_ar1,0.1244786217735448,0.4013072335963802
2011,full11,1,log_vix,0.4340589682116143,0.4013072335963802
2011,full11,1,vrp,-0.1465908453468866,0.4013072335963802
2011,full11,2,log_rv20,0.0160744975659951,0.1964957537243517
2011,full11,2,log_rv5,0.0696366867887918,0.1964957537243517
2011,full11,2,log_act_rel,0.4609033832018949,0.1964957537243517
2011,full11,2,dd20,-0.2244642702749245,0.1964957537243517
2011,full11,2,ret20,-0.3037311868844714,0.1964957537243517
2011,full11,2,one_minus_n,0.4364423041544701,0.1964957537243517
2011,full11,2,n_sd,0.5041677045028273,0.1964957537243517
2011,full11,2,ews_var,0.3809427454086732,0.1964957537243517
2011,full11,2,ews_ar1,-0.0134824695004907,0.1964957537243517
2011,full11,2,log_vix,-0.071244072389006,0.1964957537243517
2011,full11,2,vrp,-0.2116169699825877,0.1964957537243517
2011,no_option9,1,log_rv20,0.4631928137503511,0.3931456788887437
2011,no_option9,1,log_rv5,0.4548132536430022,0.3931456788887437
2011,no_option9,1,log_act_rel,0.1751714855711282,0.3931456788887437
2011,no_option9,1,dd20,-0.4396610794734896,0.3931456788887437
2011,no_option9,1,ret20,-0.3460194032087661,0.3931456788887437
2011,no_option9,1,one_minus_n,-0.349991521077776,0.3931456788887437
2011,no_option9,1,n_sd,-0.3052707584371106,0.3931456788887437
2011,no_option9,1,ews_var,-0.0129614547845753,0.3931456788887437
2011,no_option9,1,ews_ar1,0.1379444814029224,0.3931456788887437
2011,no_option9,2,log_rv20,0.0026209873198157,0.2330974164015868
2011,no_option9,2,log_rv5,0.0675572614567772,0.2330974164015868
2011,no_option9,2,log_act_rel,0.4378876272689408,0.2330974164015868
2011,no_option9,2,dd20,-0.2430805862657648,0.2330974164015868
2011,no_option9,2,ret20,-0.3223212562077284,0.2330974164015868
2011,no_option9,2,one_minus_n,0.4560553050381226,0.2330974164015868
2011,no_option9,2,n_sd,0.5214593552321004,0.2330974164015868
2011,no_option9,2,ews_var,0.4003837483430045,0.2330974164015868
2011,no_option9,2,ews_ar1,-0.0221576795351522,0.2330974164015868
2011,common7,1,log_rv20,-0.4617203932058137,0.4504821594165024
2011,common7,1,log_rv5,-0.4749008350003952,0.4504821594165024
2011,common7,1,log_act_rel,-0.2978931002064167,0.4504821594165024
2011,common7,1,dd20,0.5058977712243931,0.4504821594165024
2011,common7,1,ret20,0.4353275190502567,0.4504821594165024
2011,common7,1,ews_var,-0.0962293348892194,0.4504821594165024
2011,common7,1,ews_ar1,-0.13356828814402,0.4504821594165024
2011,common7,2,log_rv20,0.2955198621905293,0.1584450961180929
2011,common7,2,log_rv5,0.2146838142403818,0.1584450961180929
2011,common7,2,log_act_rel,-0.3468181841751215,0.1584450961180929
2011,common7,2,dd20,0.1708424053244478,0.1584450961180929
2011,common7,2,ret20,0.36686104295855,0.1584450961180929
2011,common7,2,ews_var,0.1046001387023923,0.1584450961180929
2011,common7,2,ews_ar1,0.756029547547797,0.1584450961180929
2012,full11,1,log_rv20,0.435802458127609,0.3934494484350357
2012,full11,1,log_rv5,0.4189206505179961,0.3934494484350357
2012,full11,1,log_act_rel,0.1415846530480878,0.3934494484350357
2012,full11,1,dd20,-0.3853747193361718,0.3934494484350357
2012,full11,1,ret20,-0.2913803751312661,0.3934494484350357
2012,full11,1,one_minus_n,-0.2941799233387357,0.3934494484350357
2012,full11,1,n_sd,-0.2591714020035737,0.3934494484350357
2012,full11,1,ews_var,0.0157112290174641,0.3934494484350357
2012,full11,1,ews_ar1,0.1220509871071726,0.3934494484350357
2012,full11,1,log_vix,0.4379647151274187,0.3934494484350357
2012,full11,1,vrp,-0.1430079507786064,0.3934494484350357
2012,full11,2,log_rv20,0.0263440902997447,0.1886879298253357
2012,full11,2,log_rv5,0.0697220955083563,0.1886879298253357
2012,full11,2,log_act_rel,0.4881819556943553,0.1886879298253357
2012,full11,2,dd20,-0.222344812448941,0.1886879298253357
2012,full11,2,ret20,-0.3000487147388286,0.1886879298253357
2012,full11,2,one_minus_n,0.4758457344409719,0.1886879298253357
2012,full11,2,n_sd,0.5291321697588722,0.1886879298253357
2012,full11,2,ews_var,0.2255413191292607,0.1886879298253357
2012,full11,2,ews_ar1,-0.0692780124111525,0.1886879298253357
2012,full11,2,log_vix,-0.0743499449392033,0.1886879298253357
2012,full11,2,vrp,-0.2214734512062145,0.1886879298253357
2012,no_option9,1,log_rv20,0.4628962368177912,0.3844554866114826
2012,no_option9,1,log_rv5,0.4591179015746546,0.3844554866114826
2012,no_option9,1,log_act_rel,0.169722774677212,0.3844554866114826
2012,no_option9,1,dd20,-0.4481559879918174,0.3844554866114826
2012,no_option9,1,ret20,-0.3558117528309709,0.3844554866114826
2012,no_option9,1,one_minus_n,-0.3348906853381834,0.3844554866114826
